station_no,station_name,tel,address,latitude,longitude,note,city,district
H01,冠豪機業有限公司,03-3322731,桃園市桃園區西門里2鄰永安路133號1樓,24.997045,121.306026,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H02,忠億機車行,03-3330296,桃園市桃園區中興里永安路243號1樓,24.998533,121.303084,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H03,健富機車行,03-3253652,桃園市桃園區大興里春日路768號1樓,25.013016,121.309802,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H05,政大輪業有限公司,03-3256666,桃園市桃園區信光里慈文路117號,25.009304,121.304595,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H06,合興機車行,03-3697557,桃園市桃園區龍岡里上海路99號1樓,24.991052,121.282571,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H07,富國機業有限公司,03-3375666,桃園市桃園區北門里民生路399號,25.000355,121.310268,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H08,松輪機車有限公司,03-3614966,桃園市桃園區福林里介壽路479號,24.977608,121.303600,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H09,進興輪業有限公司,03-3356566,桃園市桃園區光興里中山路410號,24.992047,121.303245,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H10,勝輇車業行,03-3166029,桃園市桃園區大興里大業路一段413號1樓,25.014483,121.311644,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H11,正昇機車行,03-3252247,桃園市桃園區自強里經國路260號1樓,25.021103,121.303868,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H12,名源輪業有限公司,03-3622387,桃園市桃園區三民路三段563號,24.984081,121.307571,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H13,千輪車業有限公司,03-4514059,桃園市中壢區中華路一段891、893、895號,24.974475,121.262874,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H14,宏聯車業有限公司,03-4336361,桃園市中壢區永福路971號1樓,24.963185,121.252917,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H16,摩都實業有限公司,03-4256866,桃園市中壢區延平路469號1樓,24.957827,121.224086,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H17,慶聯車業有限公司,03-4578688,桃園市中壢區東興里龍岡路一段121號1樓,24.949533,121.224049,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H19,正興有限公司,03-4937297,桃園市中壢區五福里志廣路48、50號,24.960729,121.208538,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H20,玉光輪業有限公司,03-4561125,桃園市中壢區中山東路二段63號1樓,24.953970,121.238115,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H21,源豐車業行,03-3613556,桃園市八德區大義里介壽路一段683號1樓,24.965531,121.300796,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H22,昭暘車業行,03-3666370,桃園市八德區大愛里和平路50號1樓,24.957510,121.300492,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H23,輇興輪業有限公司,03-3615992,桃園市八德區大智里介壽路一段750號,24.963922,121.300144,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H24,僑陽車業有限公司,02-82092121,桃園市龜山區萬壽路一段237號,25.017676,121.405067,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H25,國廣車店,03-3504035,桃園市龜山區嶺頂里萬壽路二段36號1樓,25.001989,121.362986,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H26,宏信機車行,03-3201262,桃園市龜山區龜山里萬壽路二段890號1樓,24.995883,121.339438,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H27,政馨車業有限公司,03-3203000,桃園市龜山區龜山里萬壽路二段906號,24.995777,121.339152,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H28,正龍車業有限公司,03-3803885,桃園市大溪區仁文里介壽路1241號,24.898617,121.284727,"今日正常營業,但實際營業狀況依現場為主",桃園市,大溪區
H29,昌達車業有限公司,03-3224257,桃園市蘆竹區興榮里中正路349號1樓,25.048714,121.291157,"今日正常營業,但實際營業狀況依現場為主",桃園市,蘆竹區
H30,固輪車業有限公司,03-3862837,桃園市大園區大園里中正東路46號1樓,25.063549,121.198861,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H31,輝迎車業有限公司,03-3837776,桃園市蘆竹區海山路二段527號（1樓）,25.106329,121.243068,"今日正常營業,但實際營業狀況依現場為主",桃園市,蘆竹區
H32,富揚車業有限公司,03-3862347,桃園市大園區田心里華興路5號1樓,25.064933,121.19321,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H33,宏政展業有限公司,03-4782019,桃園市楊梅區秀才路8、10號1樓,24.905389,121.143315,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H34,楙錩車業有限公司,03-4823233,桃園市楊梅區光華里文化街15號,24.916013,121.185185,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H35,富聖車業行,03-4782872,桃園市楊梅區梅新里中山路115號1樓,24.907062,121.146628,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H36,日展輪業有限公司,03-4820168,桃園市楊梅區永平里永美路358號,24.916994,121.181425,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H37,慶璋輪業有限公司,03-4782558,桃園市楊梅區梅新里中山路66、68號1樓,24.907509,121.147615,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H38,首席車業有限公司,03-4792979,桃園市龍潭區中興里中興路258號,24.874350,121.234633,"今日正常營業,但實際營業狀況依現場為主",桃園市,龍潭區
H39,億龍輪業行,03-4792956,桃園市龍潭區龍潭里北龍路208號1樓,24.866959,121.215875,"今日正常營業,但實際營業狀況依現場為主",桃園市,龍潭區
H40,聖龍車業有限公司,03-4792796,桃園市龍潭區龍潭里中正路126號,24.866785,121.216386,"今日正常營業,但實際營業狀況依現場為主",桃園市,龍潭區
H41,泉烽車業有限公司,03-4935418,桃園市平鎮區廣興里義民路196號1樓,24.951497,121.213998,"今日正常營業,但實際營業狀況依現場為主",桃園市,平鎮
H42,中平車業有限公司,03-4927173,桃園市平鎮區新勢里中豐路32之1號,24.949655,121.217881,"今日正常營業,但實際營業狀況依現場為主",桃園市,平鎮
H43,永業機車行,03-4773661,桃園市新屋區新生里中華路419號1樓,24.976949,121.106214,"今日正常營業,但實際營業狀況依現場為主",桃園市,新屋區
H44,旭億車業有限公司,03-4772179,桃園市新屋區中山路247、249號1樓,24.970377,121.112369,"今日正常營業,但實際營業狀況依現場為主",桃園市,新屋區
H45,順通機車行,03-3862709,桃園市大園區大園里中山南路183號,25.060553,121.198819,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H46,榮大車業行,03-4981366,桃園市觀音區大同里中山路二段588號,25.013507,121.134686,"今日正常營業,但實際營業狀況依現場為主",桃園市,觀音區
H47,益輪車業行,03-3611667,桃園市八德區大忠里介壽路一段975號1樓,24.958887,121.299549,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H50,昇旺輪業有限公司,03-3615391,桃園市八德區大義里介壽路一段685號,24.965485,121.300791,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H51,福欣車業有限公司,03-3681717,桃園市八德區福興里建國路9號,24.931045,121.284621,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H52,日誠車業有限公司,03-3862048,桃園市大園區大園里中正東路27號,25.064054,121.198406,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H53,金連盈車業有限公司,03-3861531,桃園市大園區大園里中山北路176號,25.068122,121.195637,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H54,銓鑫車業行,03-3851885,桃園市大園區大園里和平西路2號1樓,25.059909,121.198966,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H55,聯成車業有限公司,03-4225952,桃園市中壢區延平路290號,24.961096,121.226144,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H56,明進機車行,03-4561305,桃園市中壢區中堅里中山東路四段49號,24.936330,121.255879,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H57,常新車業有限公司,03-4922099,桃園市中壢區民權路二段18號,24.965187,121.216974,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H58,龍楠實業有限公司,03-4625850,桃園市中壢區幸福里延平路150號1樓,24.963002,121.228973,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H59,欣楠輪業有限公司,03-4525470,桃園市中壢區延平路154號,24.962878,121.228833,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H60,力揚車業,03-4518558,桃園市中壢區莊敬里莊敬路112號,24.969671,121.257213,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H61,鈞隆車業行,03-4554651,桃園市中壢區忠孝里忠孝路226號1樓,24.977862,121.25474,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H63,吉星機車行,03-4573945,桃園市中壢區健行里健行路212號,24.947696,121.227967,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H64,本鈿機車行,03-4228270,桃園市中壢區興南里大同路6號1樓,24.959004,121.224226,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H65,鼎濬實業有限公司,03-4920813,桃園市中壢區新明里新明路13號,24.957416,121.214427,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H66,俊勝機車行,03-4580785,桃園市中壢區龍興里龍岡路三段7號1樓,24.938941,121.231348,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
H68,和昇機車行,03-4581191,桃園市平鎮區北華里金陵路240號1樓,24.944845,121.221870,"今日正常營業,但實際營業狀況依現場為主",桃園市,平鎮
H69,偉豐機車行,03-4690163,桃園市平鎮區湧光里南豐路177號1樓,24.899638,121.206589,"今日正常營業,但實際營業狀況依現場為主",桃園市,平鎮
H71,通臺有限公司,03-3381739,桃園市桃園區文昌里中山路207號1樓,24.992892,121.308147,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H72,億豐機車有限公司,03-3263636,桃園市桃園區慈文里永安路608號,25.003387,121.297256,"今日正常營業,但實際營業狀況依現場為主",桃園市,桃園區
H73,豐田輪業行,03-4901339,桃園市新屋區頭洲里民族路6段7號1樓,24.957982,121.165597,"今日正常營業,但實際營業狀況依現場為主",桃園市,新屋區
H74,三江機車行,03-4828112,桃園市楊梅區瑞塘里中山北路二段453號1樓,24.913077,121.177158,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H75,泓泰機車行,03-4783675,桃園市楊梅區梅新里中山路111號1樓,24.907082,121.146700,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H76,運達車業有限公司,03-4902609,桃園市楊梅區雙榮里民族路五段19號,24.959096,121.176855,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H77,忠旺車業有限公司,03-4783539,桃園市楊梅區楊梅里光復街11號,24.911983,121.145348,"今日正常營業,但實際營業狀況依現場為主",桃園市,楊梅區
H78,聖騰機車行,03-4792582,桃園市龍潭區永興里中興路537號1樓,24.871345,121.225649,"今日正常營業,但實際營業狀況依現場為主",桃園市,龍潭區
H79,德鎮車業有限公司,02-82006485,桃園市龜山區萬壽路一段127號,25.018450,121.408305,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H80,今一機車行,02-82092307,桃園市龜山區龍壽里萬壽路一段349號1樓,25.016773,121.401759,"今日正常營業,但實際營業狀況依現場為主",桃園市,龜山區
H81,宏聯車業行,03-3683093,桃園市八德區興仁里中山路129號1樓,24.927639,121.284560,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H82,源章車業行,03-3669221,桃園市八德區大和里介壽路二段8號1樓,24.957425,121.299062,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H83,振發機車行,03-3682536,桃園市八德區瑞發里介壽路二段1151號1樓,24.932156,121.297622,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H84,正野車業行,03-3752336,桃園市八德區大義里義勇街103號1樓,24.963732,121.303794,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H85,詮興輪業有限公司,03-3610508,桃園市八德區大同里廣福路200號1樓,24.959592,121.294625,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H86,長信機車行,03-3686762,桃園市八德區興仁里興豐路304之2號1樓,24.929181,121.286189,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H87,千承車業行,03-3654222,桃園市八德區瑞祥里興豐路844號1樓,24.933059,121.300279,"今日正常營業,但實際營業狀況依現場為主",桃園市,八德區
H88,大興機車行,03-3862827,桃園市大園區田心里新興路75號1樓,25.063001,121.194868,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H89,三禾機車行,03-3830181,桃園市大園區菓林里菓林路28號（1樓）,25.076095,121.258271,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H90,新達機車行,03-3837083,桃園市大園區海口里三民路一段39號1樓,25.106244,121.245512,"今日正常營業,但實際營業狀況依現場為主",桃園市,大園區
H91,正山車業有限公司,03-3801937,桃園市大溪區仁和路一段308號1樓,24.902186,121.273755,"今日正常營業,但實際營業狀況依現場為主",桃園市,大溪區
H92,達新機車行,03-3807898,桃園市大溪區仁文里介壽路959號1樓,24.904952,121.285163,"今日正常營業,但實際營業狀況依現場為主",桃園市,大溪區
H94,勝大機車行,03-3807432,桃園市大溪區光明里員林路二段325號1樓,24.884793,121.269277,"今日正常營業,但實際營業狀況依現場為主",桃園市,大溪區
H95,權益車業行,03-4254569,桃園市中壢區中央里中山路60號1樓,24.955339,121.226983,"今日正常營業,但實際營業狀況依現場為主",桃園市,中壢區
